Time,USS_FLS,USS_FL,USS_FLM,USS_FRM,USS_FR,USS_FRS,USS_RRS,USS_RR,USS_RRM,USS_RLM,USS_RL,USS_RLS
C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1
s,m,m,m,m,m,m,m,m,m,m,m,m
87.961,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
87.971,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
87.981,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
87.991,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.001,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.011,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.021,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.031,5,2.5,2.5,2.5,2.5,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.041,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.051,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.061,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.071,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.081,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.091,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.101,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.111,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.121,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.131,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.141,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.151,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.161,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.171,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.181,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.191,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.201,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.211,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.221,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.231,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.241,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.251,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.261,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.271,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.281,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.291,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.301,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.311,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.321,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.331,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.341,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.351,5,2.5,2.5,2.5,1.979564667,0.915337741,2.5,2.5,2.5,2.5,2.5,2.5
88.361,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.371,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.381,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.391,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.401,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.411,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.421,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.431,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.441,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.451,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.461,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.471,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.481,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.491,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.501,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.511,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.521,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.531,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.541,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.551,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.561,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.571,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.581,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.591,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.601,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.611,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.621,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.631,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.641,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.651,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.661,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.671,5,2.5,2.5,2.5,1.670595646,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.681,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.691,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.701,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.711,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.721,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.731,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.741,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.751,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.761,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.771,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.781,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.791,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.801,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.811,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.821,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.831,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.841,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.851,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.861,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.871,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.881,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.891,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.901,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.911,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.921,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.931,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.941,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.951,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.961,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.971,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.981,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
88.991,5,2.5,2.5,2.5,1.464616299,0.932502747,2.5,2.5,2.5,2.5,2.5,2.5
89.001,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.011,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.021,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.031,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.041,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.051,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.061,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.071,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.081,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.091,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.101,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.111,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.121,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.131,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.141,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.151,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.161,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.171,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.181,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.191,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.201,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.211,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.221,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.231,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.241,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.251,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.261,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.271,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.281,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.291,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.301,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.311,5,2.5,2.5,2.5,2.5,0.915337741,1.155647278,2.5,2.5,2.5,2.5,2.5
89.321,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.331,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.341,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.351,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.361,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.371,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.381,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.391,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.401,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.411,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.421,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.431,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.441,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.451,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.461,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.471,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.481,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.491,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.501,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.511,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.521,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.531,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.541,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.551,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.561,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.571,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.581,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.591,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.601,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.611,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.621,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.631,5,2.5,2.5,2.5,1.516111135,0.898172736,1.001162767,2.5,2.5,2.5,2.5,2.5
89.641,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.651,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.661,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.671,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.681,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.691,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.701,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.711,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.721,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.731,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.741,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.751,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.761,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.771,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.781,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.791,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.801,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.811,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.821,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.831,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.841,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.851,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.861,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.871,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.881,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.891,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.901,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.911,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.921,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.931,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.941,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.951,5,2.5,2.5,2.5,2.5,0.881007731,0.932502747,2.5,2.5,2.5,2.5,2.5
89.961,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
89.971,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
89.981,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
89.991,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.001,5,2.5,2.5,2.5,2.5,1.052642822,0.898172736,2.5,2.5,2.5,2.5,2.5
90.011,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.021,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.031,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.041,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.051,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.061,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.071,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.081,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.091,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.101,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.111,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.121,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.131,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.141,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.151,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.161,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.171,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.181,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.191,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.201,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.211,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.221,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.231,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.241,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.251,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.261,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.271,5,2.5,2.5,2.5,2.5,1.052657604,0.898172736,2.5,2.5,2.5,2.5,2.5
90.281,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.291,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.301,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.311,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.321,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.331,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.341,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.351,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.361,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.371,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.381,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.391,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.401,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.411,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.421,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.431,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.441,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.451,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.461,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.471,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.481,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.491,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.501,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
90.511,5,2.5,2.5,2.5,2.5,5,0.898172736,1.104152441,2.5,2.5,2.5,2.5
